Date_datetime,Région,tmoy,annee,mois,Jour_semaine,Consommation (MW)
2016-02-04,Centre-Val de Loire,6.05,2016,2,3,913054.0
2016-02-04,Grand Est,4.2,2016,2,3,1238193.0
2016-02-04,Hauts-de-France,7.45,2016,2,3,1587867.0
2016-02-04,Normandie,6.86,2016,2,3,1784839.0
2016-02-04,Nouvelle-Aquitaine,6.34,2016,2,3,2095178.0
2016-02-04,Occitanie,6.44,2016,2,3,2355799.0
2016-02-04,Pays de la Loire,6.8,2016,2,3,2552075.0
2016-02-04,Provence-Alpes-Côte d'Azur,10.05,2016,2,3,2823023.0
2016-02-04,Île-de-France,7.38,2016,2,3,3334985.0
2016-02-05,Auvergne-Rhône-Alpes,7.82,2016,2,4,440421.0
2016-02-05,Bourgogne-Franche-Comté,8.58,2016,2,4,582802.0
2016-02-05,Bretagne,10.28,2016,2,4,731881.0
2016-02-05,Centre-Val de Loire,8.95,2016,2,4,855591.0
2016-02-05,Grand Est,7.98,2016,2,4,1161002.0
2016-02-05,Hauts-de-France,9.45,2016,2,4,1491019.0
2016-02-05,Normandie,9.31,2016,2,4,1675803.0
2016-02-05,Nouvelle-Aquitaine,9.62,2016,2,4,1961303.0
2016-02-05,Occitanie,10.7,2016,2,4,2207766.0
2016-02-05,Pays de la Loire,10.5,2016,2,4,2386658.0
2016-02-05,Provence-Alpes-Côte d'Azur,12.53,2016,2,4,2647352.0
2016-02-05,Île-de-France,10.1,2016,2,4,3123339.0
2016-02-06,Auvergne-Rhône-Alpes,8.05,2016,2,5,393330.0
2016-02-06,Bourgogne-Franche-Comté,8.36,2016,2,5,519305.0
2016-02-06,Bretagne,10.99,2016,2,5,652018.0
2016-02-06,Centre-Val de Loire,9.81,2016,2,5,764412.0
2016-02-06,Grand Est,8.44,2016,2,5,1031484.0
2016-02-06,Hauts-de-France,10.01,2016,2,5,1329164.0
2016-02-06,Normandie,9.93,2016,2,5,1496606.0
2016-02-06,Nouvelle-Aquitaine,9.91,2016,2,5,1755521.0
2016-02-06,Occitanie,10.03,2016,2,5,1978785.0
2016-02-06,Pays de la Loire,10.4,2016,2,5,2131682.0
2016-02-06,Provence-Alpes-Côte d'Azur,9.37,2016,2,5,2386074.0
2016-02-06,Île-de-France,10.31,2016,2,5,2809523.0
2016-02-07,Auvergne-Rhône-Alpes,6.78,2016,2,6,385902.0
2016-02-07,Bourgogne-Franche-Comté,7.49,2016,2,6,506422.0
2016-02-07,Bretagne,8.38,2016,2,6,636667.0
2016-02-07,Centre-Val de Loire,8.63,2016,2,6,743999.0
2016-02-07,Grand Est,7.14,2016,2,6,997024.0
2016-02-07,Hauts-de-France,8.06,2016,2,6,1281301.0
2016-02-07,Normandie,7.62,2016,2,6,1442850.0
2016-02-07,Nouvelle-Aquitaine,8.47,2016,2,6,1693328.0
2016-02-07,Occitanie,8.5,2016,2,6,1914113.0
2016-02-07,Pays de la Loire,8.98,2016,2,6,2062431.0
2016-02-07,Provence-Alpes-Côte d'Azur,9.08,2016,2,6,2309581.0
2016-02-07,Île-de-France,9.05,2016,2,6,2715231.0
2016-02-08,Auvergne-Rhône-Alpes,7.13,2016,2,0,450217.0
2016-02-08,Bourgogne-Franche-Comté,8.6,2016,2,0,593123.0
2016-02-08,Bretagne,9.29,2016,2,0,745102.0
2016-02-08,Centre-Val de Loire,9.7,2016,2,0,870392.0
2016-02-08,Grand Est,7.56,2016,2,0,1170438.0
2016-02-08,Hauts-de-France,7.72,2016,2,0,1500163.0
2016-02-08,Normandie,7.82,2016,2,0,1684928.0
2016-02-08,Nouvelle-Aquitaine,11.47,2016,2,0,1963372.0
2016-02-08,Occitanie,11.02,2016,2,0,2206868.0
2016-02-08,Pays de la Loire,10.9,2016,2,0,2384644.0
2016-02-08,Provence-Alpes-Côte d'Azur,8.11,2016,2,0,2648093.0
2016-02-08,Île-de-France,8.81,2016,2,0,3120121.0
2016-02-09,Auvergne-Rhône-Alpes,9.01,2016,2,1,451428.0
2016-02-09,Bourgogne-Franche-Comté,9.22,2016,2,1,597750.0
2016-02-09,Bretagne,6.46,2016,2,1,760044.0
2016-02-09,Centre-Val de Loire,7.99,2016,2,1,891799.0
2016-02-09,Grand Est,8.11,2016,2,1,1199961.0
2016-02-09,Hauts-de-France,6.46,2016,2,1,1539685.0
2016-02-09,Normandie,5.94,2016,2,1,1736116.0
2016-02-09,Nouvelle-Aquitaine,10.47,2016,2,1,2023127.0
2016-02-09,Occitanie,8.91,2016,2,1,2275250.0
2016-02-09,Pays de la Loire,8.75,2016,2,1,2464862.0
2016-02-09,Provence-Alpes-Côte d'Azur,9.03,2016,2,1,2731395.0
2016-02-09,Île-de-France,8.16,2016,2,1,3225346.0
2016-02-10,Auvergne-Rhône-Alpes,4.1,2016,2,2,470971.0
2016-02-10,Bourgogne-Franche-Comté,5.13,2016,2,2,622641.0
2016-02-10,Bretagne,5.19,2016,2,2,790318.0
2016-02-10,Centre-Val de Loire,5.07,2016,2,2,927103.0
2016-02-10,Grand Est,3.94,2016,2,2,1244912.0
2016-02-10,Hauts-de-France,5.12,2016,2,2,1595398.0
2016-02-10,Normandie,4.7,2016,2,2,1798601.0
2016-02-10,Nouvelle-Aquitaine,6.36,2016,2,2,2109266.0
2016-02-10,Occitanie,6.08,2016,2,2,2378039.0
2016-02-10,Pays de la Loire,5.82,2016,2,2,2578821.0
2016-02-10,Provence-Alpes-Côte d'Azur,7.15,2016,2,2,2854302.0
2016-02-10,Île-de-France,5.18,2016,2,2,3370686.0
2016-02-11,Auvergne-Rhône-Alpes,3.01,2016,2,3,482906.0
2016-02-11,Bourgogne-Franche-Comté,2.57,2016,2,3,637555.0
2016-02-11,Bretagne,4.82,2016,2,3,804680.0
2016-02-11,Centre-Val de Loire,2.52,2016,2,3,944568.0
2016-02-11,Grand Est,3.59,2016,2,3,1256350.0
2016-02-11,Hauts-de-France,4.66,2016,2,3,1603028.0
2016-02-11,Normandie,4.1,2016,2,3,1804060.0
2016-02-11,Nouvelle-Aquitaine,7.16,2016,2,3,2114317.0
2016-02-11,Occitanie,7.07,2016,2,3,2386728.0
2016-02-11,Pays de la Loire,5.3,2016,2,3,2584334.0
2016-02-11,Provence-Alpes-Côte d'Azur,5.5,2016,2,3,2866960.0
2016-02-11,Île-de-France,5.53,2016,2,3,3375458.0
2016-02-12,Auvergne-Rhône-Alpes,4.44,2016,2,4,485607.0
2016-02-12,Bourgogne-Franche-Comté,3.67,2016,2,4,641434.0
2016-02-12,Bretagne,7.69,2016,2,4,799363.0
2016-02-12,Centre-Val de Loire,4.86,2016,2,4,940613.0
2016-02-12,Grand Est,2.59,2016,2,4,1260467.0
2016-02-12,Hauts-de-France,3.43,2016,2,4,1609491.0
2016-02-12,Normandie,3.3,2016,2,4,1814480.0
2016-02-12,Nouvelle-Aquitaine,9.7,2016,2,4,2111637.0
2016-02-12,Occitanie,8.96,2016,2,4,2379606.0
2016-02-12,Pays de la Loire,7.2,2016,2,4,2568717.0
2016-02-12,Provence-Alpes-Côte d'Azur,5.38,2016,2,4,2862873.0
2016-02-12,Île-de-France,3.01,2016,2,4,3388769.0
2016-02-13,Auvergne-Rhône-Alpes,8.03,2016,2,5,421823.0
2016-02-13,Bourgogne-Franche-Comté,7.47,2016,2,5,553917.0
2016-02-13,Bretagne,8.06,2016,2,5,695798.0
2016-02-13,Centre-Val de Loire,7.76,2016,2,5,820741.0
2016-02-13,Grand Est,4.81,2016,2,5,1103056.0
2016-02-13,Hauts-de-France,2.97,2016,2,5,1426627.0
2016-02-13,Normandie,6.27,2016,2,5,1610966.0
2016-02-13,Nouvelle-Aquitaine,11.14,2016,2,5,1874532.0
2016-02-13,Occitanie,11.86,2016,2,5,2105527.0
2016-02-13,Pays de la Loire,8.48,2016,2,5,2270103.0
2016-02-13,Provence-Alpes-Côte d'Azur,7.36,2016,2,5,2543466.0
2016-02-13,Île-de-France,6.08,2016,2,5,3015758.0
2016-02-14,Auvergne-Rhône-Alpes,6.89,2016,2,6,393776.0
2016-02-14,Bourgogne-Franche-Comté,6.03,2016,2,6,514882.0
2016-02-14,Bretagne,6.8,2016,2,6,648060.0
2016-02-14,Centre-Val de Loire,7.4,2016,2,6,762252.0
2016-02-14,Grand Est,5.43,2016,2,6,1019430.0
2016-02-14,Hauts-de-France,4.45,2016,2,6,1322820.0
2016-02-14,Normandie,5.44,2016,2,6,1496809.0
2016-02-14,Nouvelle-Aquitaine,7.78,2016,2,6,1760719.0
2016-02-14,Occitanie,9.5,2016,2,6,1978006.0
2016-02-14,Pays de la Loire,7.62,2016,2,6,2132120.0
2016-02-14,Provence-Alpes-Côte d'Azur,9.99,2016,2,6,2386130.0
2016-02-14,Île-de-France,6.19,2016,2,6,2839380.0
2016-02-15,Auvergne-Rhône-Alpes,3.05,2016,2,0,478339.0
2016-02-15,Bourgogne-Franche-Comté,2.77,2016,2,0,629985.0
2016-02-15,Bretagne,5.09,2016,2,0,794326.0
2016-02-15,Centre-Val de Loire,3.55,2016,2,0,935559.0
2016-02-15,Grand Est,2.45,2016,2,0,1248064.0
2016-02-15,Hauts-de-France,3.79,2016,2,0,1595032.0
2016-02-15,Normandie,3.97,2016,2,0,1797508.0
2016-02-15,Nouvelle-Aquitaine,4.47,2016,2,0,2119727.0
2016-02-15,Occitanie,5.93,2016,2,0,2382575.0
2016-02-15,Pays de la Loire,5.12,2016,2,0,2584042.0
2016-02-15,Provence-Alpes-Côte d'Azur,7.98,2016,2,0,2859238.0
2016-02-15,Île-de-France,4.69,2016,2,0,3389457.0
2016-02-16,Auvergne-Rhône-Alpes,2.33,2016,2,1,498321.0
2016-02-16,Bourgogne-Franche-Comté,2.44,2016,2,1,657842.0
2016-02-16,Bretagne,3.58,2016,2,1,829638.0
2016-02-16,Centre-Val de Loire,2.35,2016,2,1,974395.0
2016-02-16,Grand Est,1.04,2016,2,1,1301571.0
2016-02-16,Hauts-de-France,2.03,2016,2,1,1656982.0
2016-02-16,Normandie,2.96,2016,2,1,1860875.0
2016-02-16,Nouvelle-Aquitaine,3.13,2016,2,1,2197455.0
2016-02-16,Occitanie,4.12,2016,2,1,2487445.0
2016-02-16,Pays de la Loire,2.95,2016,2,1,2697192.0
2016-02-16,Provence-Alpes-Côte d'Azur,7.6,2016,2,1,2982220.0
2016-02-16,Île-de-France,2.46,2016,2,1,3533636.0
2016-02-17,Auvergne-Rhône-Alpes,2.27,2016,2,2,489480.0
2016-02-17,Bourgogne-Franche-Comté,1.25,2016,2,2,649432.0
2016-02-17,Bretagne,3.64,2016,2,2,827602.0
2016-02-17,Centre-Val de Loire,-0.17,2016,2,2,977516.0
2016-02-17,Grand Est,0.09,2016,2,2,1315114.0
2016-02-17,Hauts-de-France,-0.05,2016,2,2,1681206.0
2016-02-17,Normandie,0.38,2016,2,2,1893397.0
2016-02-17,Nouvelle-Aquitaine,1.62,2016,2,2,2236810.0
2016-02-17,Occitanie,3.12,2016,2,2,2529857.0
2016-02-17,Pays de la Loire,0.45,2016,2,2,2748696.0
2016-02-17,Provence-Alpes-Côte d'Azur,7.17,2016,2,2,3032490.0
2016-02-17,Île-de-France,0.24,2016,2,2,3611796.0
2016-02-18,Auvergne-Rhône-Alpes,2.5,2016,2,3,487319.0
2016-02-18,Bourgogne-Franche-Comté,1.71,2016,2,3,645837.0
2016-02-18,Bretagne,5.89,2016,2,3,814677.0
2016-02-18,Centre-Val de Loire,0.26,2016,2,3,968208.0
2016-02-18,Grand Est,2.26,2016,2,3,1296706.0
2016-02-18,Hauts-de-France,1.07,2016,2,3,1667869.0
2016-02-18,Normandie,3.16,2016,2,3,1878786.0
2016-02-18,Nouvelle-Aquitaine,5.02,2016,2,3,2213794.0
2016-02-18,Occitanie,4.82,2016,2,3,2508753.0
2016-02-18,Pays de la Loire,4.45,2016,2,3,2723483.0
2016-02-18,Provence-Alpes-Côte d'Azur,6.54,2016,2,3,3015812.0
2016-02-18,Île-de-France,0.78,2016,2,3,3604888.0
2016-02-19,Auvergne-Rhône-Alpes,3.58,2016,2,4,475460.0
2016-02-19,Bourgogne-Franche-Comté,4.44,2016,2,4,628109.0
2016-02-19,Bretagne,5.36,2016,2,4,796964.0
2016-02-19,Centre-Val de Loire,3.71,2016,2,4,940180.0
2016-02-19,Grand Est,4.09,2016,2,4,1259975.0
2016-02-19,Hauts-de-France,4.13,2016,2,4,1615865.0
2016-02-19,Normandie,4.54,2016,2,4,1817223.0
2016-02-19,Nouvelle-Aquitaine,5.04,2016,2,4,2145924.0
2016-02-19,Occitanie,5.52,2016,2,4,2428522.0
2016-02-19,Pays de la Loire,4.58,2016,2,4,2633766.0
2016-02-19,Provence-Alpes-Côte d'Azur,6.35,2016,2,4,2920984.0
2016-02-19,Île-de-France,4.38,2016,2,4,3460657.0
2016-02-20,Auvergne-Rhône-Alpes,4.63,2016,2,5,440595.0
2016-02-20,Bourgogne-Franche-Comté,5.86,2016,2,5,581145.0
2016-02-20,Bretagne,10.6,2016,2,5,718672.0
2016-02-20,Centre-Val de Loire,7.86,2016,2,5,844668.0
2016-02-20,Grand Est,5.83,2016,2,5,1141696.0
2016-02-20,Hauts-de-France,8.15,2016,2,5,1461500.0
2016-02-20,Normandie,9.14,2016,2,5,1636590.0
2016-02-20,Nouvelle-Aquitaine,8.28,2016,2,5,1922762.0
2016-02-20,Occitanie,7.26,2016,2,5,2178746.0
2016-02-20,Pays de la Loire,9.85,2016,2,5,2343233.0
2016-02-20,Provence-Alpes-Côte d'Azur,7.43,2016,2,5,2621064.0
2016-02-20,Île-de-France,8.55,2016,2,5,3075727.0
2016-02-21,Auvergne-Rhône-Alpes,11.33,2016,2,6,375154.0
2016-02-21,Bourgogne-Franche-Comté,11.69,2016,2,6,493148.0
2016-02-21,Bretagne,11.36,2016,2,6,615903.0
2016-02-21,Centre-Val de Loire,10.87,2016,2,6,725537.0
2016-02-21,Grand Est,10.46,2016,2,6,982176.0
2016-02-21,Hauts-de-France,10.9,2016,2,6,1273383.0
2016-02-21,Normandie,10.7,2016,2,6,1432407.0
2016-02-21,Nouvelle-Aquitaine,10.57,2016,2,6,1680246.0
2016-02-21,Occitanie,10.95,2016,2,6,1900900.0
2016-02-21,Pays de la Loire,10.98,2016,2,6,2048930.0
2016-02-21,Provence-Alpes-Côte d'Azur,11.26,2016,2,6,2298486.0
2016-02-21,Île-de-France,11.25,2016,2,6,2699031.0
2016-02-22,Auvergne-Rhône-Alpes,7.88,2016,2,0,423808.0
2016-02-22,Bourgogne-Franche-Comté,8.68,2016,2,0,558017.0
2016-02-22,Bretagne,11.19,2016,2,0,701955.0
2016-02-22,Centre-Val de Loire,10.15,2016,2,0,823945.0
2016-02-22,Grand Est,9.78,2016,2,0,1110241.0
2016-02-22,Hauts-de-France,9.19,2016,2,0,1434011.0
2016-02-22,Normandie,10.07,2016,2,0,1613884.0
2016-02-22,Nouvelle-Aquitaine,8.96,2016,2,0,1895345.0
2016-02-22,Occitanie,8.8,2016,2,0,2141428.0
2016-02-22,Pays de la Loire,10.85,2016,2,0,2318456.0
2016-02-22,Provence-Alpes-Côte d'Azur,9.85,2016,2,0,2585219.0
2016-02-22,Île-de-France,10.55,2016,2,0,3037059.0
2016-02-23,Auvergne-Rhône-Alpes,8.24,2016,2,1,438794.0
2016-02-23,Bourgogne-Franche-Comté,6.75,2016,2,1,580566.0
2016-02-23,Bretagne,7.75,2016,2,1,731096.0
2016-02-23,Centre-Val de Loire,7.12,2016,2,1,857194.0
2016-02-23,Grand Est,5.28,2016,2,1,1163995.0
2016-02-23,Hauts-de-France,6.04,2016,2,1,1498547.0
2016-02-23,Normandie,6.45,2016,2,1,1684023.0
2016-02-23,Nouvelle-Aquitaine,10.58,2016,2,1,1964727.0
2016-02-23,Occitanie,10.59,2016,2,1,2204710.0
2016-02-23,Pays de la Loire,8.72,2016,2,1,2387340.0
2016-02-23,Provence-Alpes-Côte d'Azur,11.42,2016,2,1,2641215.0
2016-02-23,Île-de-France,6.94,2016,2,1,3114349.0
2016-02-24,Auvergne-Rhône-Alpes,7.2,2016,2,2,450547.0
2016-02-24,Bourgogne-Franche-Comté,3.15,2016,2,2,599682.0
2016-02-24,Bretagne,5.76,2016,2,2,763438.0
2016-02-24,Centre-Val de Loire,5.03,2016,2,2,901736.0
2016-02-24,Grand Est,2.26,2016,2,2,1218556.0
2016-02-24,Hauts-de-France,3.61,2016,2,2,1566975.0
2016-02-24,Normandie,3.45,2016,2,2,1767767.0
2016-02-24,Nouvelle-Aquitaine,10.53,2016,2,2,2041845.0
2016-02-24,Occitanie,11.27,2016,2,2,2271666.0
2016-02-24,Pays de la Loire,6.9,2016,2,2,2467263.0
2016-02-24,Provence-Alpes-Côte d'Azur,11.33,2016,2,2,2715594.0
2016-02-24,Île-de-France,3.24,2016,2,2,3224576.0
2016-02-25,Auvergne-Rhône-Alpes,5.92,2016,2,3,459116.0
2016-02-25,Bourgogne-Franche-Comté,4.43,2016,2,3,608433.0
2016-02-25,Bretagne,4.99,2016,2,3,774318.0
2016-02-25,Centre-Val de Loire,4.78,2016,2,3,912285.0
2016-02-25,Grand Est,2.56,2016,2,3,1228645.0
2016-02-25,Hauts-de-France,3.26,2016,2,3,1576582.0
2016-02-25,Normandie,3.23,2016,2,3,1777811.0
2016-02-25,Nouvelle-Aquitaine,8.23,2016,2,3,2063852.0
2016-02-25,Occitanie,9.45,2016,2,3,2298674.0
2016-02-25,Pays de la Loire,5.3,2016,2,3,2497989.0
2016-02-25,Provence-Alpes-Côte d'Azur,10.28,2016,2,3,2751337.0
2016-02-25,Île-de-France,3.53,2016,2,3,3262483.0
2016-02-26,Auvergne-Rhône-Alpes,3.26,2016,2,4,465324.0
2016-02-26,Bourgogne-Franche-Comté,3.01,2016,2,4,613663.0
2016-02-26,Bretagne,4.96,2016,2,4,781723.0
2016-02-26,Centre-Val de Loire,3.34,2016,2,4,922370.0
2016-02-26,Grand Est,1.71,2016,2,4,1242003.0
2016-02-26,Hauts-de-France,3.74,2016,2,4,1590920.0
2016-02-26,Normandie,3.96,2016,2,4,1790484.0
2016-02-26,Nouvelle-Aquitaine,6.34,2016,2,4,2088457.0
2016-02-26,Occitanie,6.5,2016,2,4,2332018.0
2016-02-26,Pays de la Loire,5.0,2016,2,4,2529020.0
2016-02-26,Provence-Alpes-Côte d'Azur,8.08,2016,2,4,2793264.0
2016-02-26,Île-de-France,2.54,2016,2,4,3310757.0
2016-02-27,Auvergne-Rhône-Alpes,3.7,2016,2,5,430926.0
2016-02-27,Bourgogne-Franche-Comté,4.24,2016,2,5,565722.0
2016-02-27,Bretagne,4.82,2016,2,5,720104.0
2016-02-27,Centre-Val de Loire,3.81,2016,2,5,853837.0
2016-02-27,Grand Est,2.85,2016,2,5,1139350.0
2016-02-27,Hauts-de-France,3.26,2016,2,5,1463295.0
2016-02-27,Normandie,3.49,2016,2,5,1654175.0
2016-02-27,Nouvelle-Aquitaine,6.23,2016,2,5,1938597.0
2016-02-27,Occitanie,7.45,2016,2,5,2179307.0
2016-02-27,Pays de la Loire,4.97,2016,2,5,2362991.0
2016-02-27,Provence-Alpes-Côte d'Azur,8.69,2016,2,5,2631799.0
2016-02-27,Île-de-France,3.76,2016,2,5,3105688.0
2016-02-28,Auvergne-Rhône-Alpes,5.83,2016,2,6,407274.0
2016-02-28,Bourgogne-Franche-Comté,3.77,2016,2,6,535242.0
2016-02-28,Bretagne,6.02,2016,2,6,683431.0
2016-02-28,Centre-Val de Loire,3.17,2016,2,6,813874.0
2016-02-28,Grand Est,2.69,2016,2,6,1091324.0
2016-02-28,Hauts-de-France,3.57,2016,2,6,1407863.0
2016-02-28,Normandie,4.16,2016,2,6,1593765.0
2016-02-28,Nouvelle-Aquitaine,5.41,2016,2,6,1873512.0
2016-02-28,Occitanie,7.37,2016,2,6,2107031.0
2016-02-28,Pays de la Loire,5.72,2016,2,6,2278942.0
2016-02-28,Provence-Alpes-Côte d'Azur,8.98,2016,2,6,2542282.0
2016-02-28,Île-de-France,3.26,2016,2,6,3011072.0
2016-02-29,Auvergne-Rhône-Alpes,3.17,2016,2,0,487659.0
2016-02-29,Bourgogne-Franche-Comté,3.62,2016,2,0,641442.0
2016-02-29,Bretagne,6.19,2016,2,0,805958.0
2016-02-29,Centre-Val de Loire,4.04,2016,2,0,951026.0
2016-02-29,Grand Est,3.46,2016,2,0,1271660.0
2016-02-29,Hauts-de-France,3.89,2016,2,0,1621127.0
2016-02-29,Normandie,4.51,2016,2,0,1824094.0
2016-02-29,Nouvelle-Aquitaine,5.42,2016,2,0,2147845.0
2016-02-29,Occitanie,5.77,2016,2,0,2419702.0
2016-02-29,Pays de la Loire,5.18,2016,2,0,2624301.0
2016-02-29,Provence-Alpes-Côte d'Azur,9.22,2016,2,0,2897375.0
2016-02-29,Île-de-France,3.9,2016,2,0,3421678.0
2016-03-01,Auvergne-Rhône-Alpes,3.6,2016,3,1,477052.0
2016-03-01,Bourgogne-Franche-Comté,2.32,2016,3,1,633063.0
2016-03-01,Bretagne,7.78,2016,3,1,796244.0
2016-03-01,Centre-Val de Loire,3.88,2016,3,1,942695.0
2016-03-01,Grand Est,2.12,2016,3,1,1264797.0
2016-03-01,Hauts-de-France,4.2,2016,3,1,1624300.0
2016-03-01,Normandie,5.67,2016,3,1,1826809.0
2016-03-01,Nouvelle-Aquitaine,6.0,2016,3,1,2151295.0
2016-03-01,Occitanie,6.57,2016,3,1,2421573.0
2016-03-01,Pays de la Loire,5.8,2016,3,1,2628200.0
2016-03-01,Provence-Alpes-Côte d'Azur,9.1,2016,3,1,2902511.0
2016-03-01,Île-de-France,4.44,2016,3,1,3436673.0
2016-03-02,Auvergne-Rhône-Alpes,7.86,2016,3,2,471389.0
2016-03-02,Bourgogne-Franche-Comté,5.97,2016,3,2,624894.0
2016-03-02,Bretagne,7.51,2016,3,2,782855.0
2016-03-02,Centre-Val de Loire,6.48,2016,3,2,917180.0
2016-03-02,Grand Est,5.23,2016,3,2,1236109.0
2016-03-02,Hauts-de-France,5.91,2016,3,2,1582562.0
2016-03-02,Normandie,5.98,2016,3,2,1775550.0
2016-03-02,Nouvelle-Aquitaine,9.69,2016,3,2,2078424.0
2016-03-02,Occitanie,10.37,2016,3,2,2334292.0
2016-03-02,Pays de la Loire,8.45,2016,3,2,2522395.0
2016-03-02,Provence-Alpes-Côte d'Azur,10.08,2016,3,2,2788298.0
2016-03-02,Île-de-France,5.97,2016,3,2,3283680.0
2016-03-03,Auvergne-Rhône-Alpes,3.78,2016,3,3,488651.0
2016-03-03,Bourgogne-Franche-Comté,4.18,2016,3,3,646094.0
2016-03-03,Bretagne,8.15,2016,3,3,809430.0
2016-03-03,Centre-Val de Loire,6.22,2016,3,3,945701.0
2016-03-03,Grand Est,3.39,2016,3,3,1270430.0
2016-03-03,Hauts-de-France,5.26,2016,3,3,1621934.0
2016-03-03,Normandie,7.13,2016,3,3,1816412.0
2016-03-03,Nouvelle-Aquitaine,8.49,2016,3,3,2126748.0
2016-03-03,Occitanie,8.14,2016,3,3,2387767.0
2016-03-03,Pays de la Loire,8.65,2016,3,3,2582544.0
2016-03-03,Provence-Alpes-Côte d'Azur,8.13,2016,3,3,2852734.0
2016-03-03,Île-de-France,6.19,2016,3,3,3357204.0
2016-03-04,Auvergne-Rhône-Alpes,5.39,2016,3,4,480676.0
2016-03-04,Bourgogne-Franche-Comté,4.43,2016,3,4,634732.0
2016-03-04,Bretagne,6.11,2016,3,4,792730.0
2016-03-04,Centre-Val de Loire,6.31,2016,3,4,924881.0
2016-03-04,Grand Est,2.88,2016,3,4,1247008.0
2016-03-04,Hauts-de-France,5.38,2016,3,4,1586410.0
2016-03-04,Normandie,5.76,2016,3,4,1776421.0
2016-03-04,Nouvelle-Aquitaine,10.22,2016,3,4,2075085.0
2016-03-04,Occitanie,10.05,2016,3,4,2320652.0
2016-03-04,Pays de la Loire,6.93,2016,3,4,2511344.0
2016-03-04,Provence-Alpes-Côte d'Azur,6.92,2016,3,4,2784477.0
2016-03-04,Île-de-France,5.94,2016,3,4,3278902.0
2016-03-05,Auvergne-Rhône-Alpes,5.63,2016,3,5,426342.0
2016-03-05,Bourgogne-Franche-Comté,4.98,2016,3,5,560139.0
2016-03-05,Bretagne,5.41,2016,3,5,708118.0
2016-03-05,Centre-Val de Loire,4.01,2016,3,5,832622.0
2016-03-05,Grand Est,4.69,2016,3,5,1110686.0
2016-03-05,Hauts-de-France,4.35,2016,3,5,1423146.0
2016-03-05,Normandie,3.95,2016,3,5,1606336.0
2016-03-05,Nouvelle-Aquitaine,6.22,2016,3,5,1893479.0
2016-03-05,Occitanie,7.33,2016,3,5,2130298.0
2016-03-05,Pays de la Loire,5.25,2016,3,5,2307240.0
2016-03-05,Provence-Alpes-Côte d'Azur,9.11,2016,3,5,2558693.0
2016-03-05,Île-de-France,4.14,2016,3,5,3029809.0
2016-03-06,Auvergne-Rhône-Alpes,3.12,2016,3,6,423273.0
2016-03-06,Bourgogne-Franche-Comté,3.64,2016,3,6,553091.0
2016-03-06,Bretagne,4.93,2016,3,6,694092.0
2016-03-06,Centre-Val de Loire,4.08,2016,3,6,814360.0
2016-03-06,Grand Est,3.01,2016,3,6,1081837.0
2016-03-06,Hauts-de-France,4.7,2016,3,6,1383190.0
2016-03-06,Normandie,4.56,2016,3,6,1559670.0
2016-03-06,Nouvelle-Aquitaine,5.36,2016,3,6,1841927.0
2016-03-06,Occitanie,5.69,2016,3,6,2083071.0
2016-03-06,Pays de la Loire,4.95,2016,3,6,2251620.0
2016-03-06,Provence-Alpes-Côte d'Azur,6.42,2016,3,6,2506832.0
2016-03-06,Île-de-France,4.77,2016,3,6,2965817.0
2016-03-07,Auvergne-Rhône-Alpes,2.67,2016,3,0,475875.0
2016-03-07,Bourgogne-Franche-Comté,1.92,2016,3,0,630315.0
2016-03-07,Bretagne,5.03,2016,3,0,792638.0
2016-03-07,Centre-Val de Loire,3.49,2016,3,0,931769.0
2016-03-07,Grand Est,1.66,2016,3,0,1242473.0
2016-03-07,Hauts-de-France,3.31,2016,3,0,1584538.0
2016-03-07,Normandie,4.07,2016,3,0,1782315.0
2016-03-07,Nouvelle-Aquitaine,6.39,2016,3,0,2093654.0
2016-03-07,Occitanie,5.57,2016,3,0,2364553.0
2016-03-07,Pays de la Loire,4.32,2016,3,0,2563071.0
2016-03-07,Provence-Alpes-Côte d'Azur,6.12,2016,3,0,2838091.0
2016-03-07,Île-de-France,3.64,2016,3,0,3363533.0
2016-03-08,Auvergne-Rhône-Alpes,2.23,2016,3,1,493841.0
2016-03-08,Bourgogne-Franche-Comté,2.74,2016,3,1,651266.0
2016-03-08,Bretagne,5.84,2016,3,1,818934.0
2016-03-08,Centre-Val de Loire,3.45,2016,3,1,960116.0
2016-03-08,Grand Est,1.69,2016,3,1,1282245.0
2016-03-08,Hauts-de-France,4.27,2016,3,1,1624120.0
2016-03-08,Normandie,3.98,2016,3,1,1825932.0
2016-03-08,Nouvelle-Aquitaine,4.31,2016,3,1,2147515.0
2016-03-08,Occitanie,4.8,2016,3,1,2419312.0
2016-03-08,Pays de la Loire,4.05,2016,3,1,2624129.0
2016-03-08,Provence-Alpes-Côte d'Azur,6.05,2016,3,1,2911229.0
2016-03-08,Île-de-France,4.65,2016,3,1,3435827.0
2016-03-09,Auvergne-Rhône-Alpes,1.94,2016,3,2,490453.0
2016-03-09,Bourgogne-Franche-Comté,2.01,2016,3,2,646521.0
2016-03-09,Bretagne,7.1,2016,3,2,811357.0
2016-03-09,Centre-Val de Loire,6.73,2016,3,2,948136.0
2016-03-09,Grand Est,2.17,2016,3,2,1261877.0
2016-03-09,Hauts-de-France,5.37,2016,3,2,1608479.0
2016-03-09,Normandie,6.51,2016,3,2,1803863.0
